ORIGIN,DEST
FLL,ISP
LAS,ORD
STL,LAS
CLE,SRQ
SRQ,CLE
PHL,MEM
MEM,PHL
SEA,CLE
MCO,BNA
BNA,MCO
DEN,ELP
ELP,DEN
DEN,MSO
MSO,DEN
DEN,MDT
MDT,DEN
DEN,DSM
DSM,DEN
DEN,FSD
FSD,DEN
DEN,CHS
CHS,DEN
DEN,MEM
MEM,DEN
DEN,BKG
BKG,DEN
JAX,TTN
TPA,MKE
MKE,TPA
TPA,BUF
BUF,DEN
TTN,MYR
MYR,TTN
TTN,PBI
PBI,TTN
PHL,DFW
DEN,BIL
BIL,DEN
SBA,DEN
DEN,BUF
BUF,TPA
TTN,BNA
BNA,TTN
COS,MCO
DEN,GRB
GRB,DEN
ISP,PBI
PBI,ISP
DEN,BOI
BOI,DEN
LAS,ORF
ORF,MCO
MCO,ORF
ORF,LAS
LAS,CLT
CLT,LAS
IAD,SAT
SAT,ONT
ONT,SAT
SAT,IAD
SAN,CVG
MCO,LFT
LFT,DEN
DEN,LFT
LFT,MCO
ORD,BFM
BFM,ORD
RDU,MKE
MKE,RDU
RDU,SJU
SJU,RDU
CVG,JAX
JAX,CVG
CVG,SAN
RSW,ORD
ORD,BKG
BKG,DFW
DFW,BKG
BKG,ORD
BUF,RDU
RDU,BUF
AUS,ONT
ONT,AUS
MCO,BDL
BDL,MCO
RSW,MKE
MKE,RSW
DFW,SEA
SEA,DFW
MCI,SEA
PDX,ORD
ORD,PDX
SFO,RDU
RDU,SFO
HNL,SFO
MCO,PDX
SEA,CHS
SEA,MCI
BWI,LAX
LAX,BWI
SEA,STL
MSY,SEA
SFO,HNL
PDX,DCA
BWI,SEA
PDX,MCO
SEA,TPA
DCA,PDX
EWR,SAN
SEA,BWI
SEA,IAH
STL,SEA
EWR,SJC
SJC,EWR
CHS,SEA
SEA,MSY
SEA,KTN
SEA,EWR
EWR,SEA
SMF,SEA
OGG,SMF
SJC,OGG
OGG,SAN
PDX,OGG
SEA,SNA
OAK,OGG
OGG,SJC
OGG,SFO
SAN,LIH
SFO,OGG
OGG,PDX
SMF,OGG
SEA,SMF
OAK,HNL
ANC,HNL
SAN,OGG
HNL,SJC
PDX,HNL
HNL,PDX
SJC,HNL
HNL,OAK
OGG,OAK
LIH,SJC
KOA,SJC
OAK,KOA
LIH,SAN
KOA,OAK
SJC,LIH
SFO,KOA
KOA,SFO
HNL,SAN
BOI,SEA
SAN,HNL
SEA,BOI
FAI,ANC
HNL,ANC
SEA,OAK
SFO,DCA
DCA,SFO
BUR,SEA
SAN,BOS
BOS,SAN
SAN,SJC
PDX,LAS
SEA,ABQ
IAD,SFO
SEA,FLL
ABQ,SEA
SFO,IAD
AUS,PDX
IAD,LAX
SFO,BNA
BNA,SFO
SJC,SAN
FLL,SEA
LAX,IAD
LAS,PDX
LAX,PHL
PHL,LAX
PDX,SNA
SFO,PHL
PHL,SFO
SEA,BUR
SNA,PDX
PDX,BOS
ORD,SFO
SFO,ORD
LAX,ORD
ORD,LAX
BOS,PDX
SFO,MCO
MCO,SFO
SFO,PDX
PHL,SEA
LAX,FLL
FLL,LAX
SNA,SEA
PDX,SFO
PDX,SJC
SJC,PDX
SEA,PSP
PSP,SEA
SFO,MSY
MSY,SFO
SJC,LAX
LAX,SJC
PDX,AUS
SEA,CMH
CMH,SEA
SFO,SAN
SAN,SFO
DCA,SEA
SEA,DCA
ADQ,ANC
ANC,BET
BET,ANC
ANC,ADQ
SCC,BRW
ANC,SCC
BRW,ANC
EWR,PDX
PDX,EWR
BRW,FAI
SIT,SEA
KTN,SEA
JNU,KTN
CDV,ANC
JNU,YAK
YAK,CDV
SIT,KTN
ANC,JNU
JNU,SIT
SEA,SIT
PSG,WRG
JNU,PSG
WRG,KTN
WRG,PSG
JNU,ANC
KTN,WRG
PSG,JNU
ANC,CDV
CDV,YAK
YAK,JNU
KTN,SIT
SIT,JNU
KTN,JNU
JNU,GST
GST,JNU
OAK,SEA
PDX,ANC
ANC,FAI
LAX,ANC
ANC,PDX
ANC,ORD
ORD,ANC
ANC,LAX
DAL,SEA
SJC,KOA
ANC,OME
OME,ANC
ANC,OTZ
OTZ,OME
OTZ,ANC
SEA,DAL
AKN,ANC
ANC,DLG
ANC,AKN
DLG,ANC
KOA,SAN
SEA,PIT
PIT,SEA
EWR,LAX
SFO,BWI
SAN,KOA
SFO,EWR
ONT,SEA
SAN,SMF
SAN,PDX
SMF,SAN
EWR,SFO
PDX,BWI
PDX,SAN
BWI,SAN
SAN,BWI
BWI,PDX
IAH,SEA
PDX,PHL
SAN,EWR
SEA,ONT
PHL,PDX
SEA,SBA
SBA,SEA
SEA,OMA
OMA,SEA
PDX,BUR
SEA,SAT
LAX,EWR
TPA,SEA
FAI,SCC
SCC,ANC
BUR,PDX
TUS,SEA
PDX,PHX
SAT,SEA
SEA,TUS
PDX,DFW
PHX,PDX
KOA,SMF
SMF,KOA
LIH,OAK
OAK,LIH
BWI,SFO
ADK,ANC
ANC,ADK
RNO,SEA
SEA,RNO
OME,OTZ
BWI,BOS
MCO,BQN
BQN,MCO
BOS,CLE
EWR,PBI
CLE,FLL
FLL,CLE
MCO,PSE
PSE,MCO
ORH,JFK
JFK,ORH
LAS,LGB
LGB,LAS
RIC,BOS
EWR,FLL
FLL,EWR
ROC,BOS
BOS,ROC
DFW,BOS
JAX,DCA
BOS,PBI
PBI,BOS
MCO,DCA
BOS,BWI
JFK,PSE
PSE,JFK
FLL,SJU
SJU,FLL
EWR,RSW
RSW,EWR
HPN,FLL
BOS,BUF
BUF,BOS
DCA,MCO
SJC,LGB
LGB,SJC
MCO,EWR
BQN,JFK
JFK,BQN
JFK,SAV
DCA,CHS
CHS,DCA
BOS,SYR
MCO,SWF
HPN,PBI
PBI,HPN
BOS,SJU
SJU,BOS
HYA,JFK
JFK,HYA
BOS,RSW
ORD,JFK
FLL,HPN
EWR,MCO
HOU,BOS
BDL,FLL
FLL,PHL
LGB,SEA
SEA,LGB
BOS,ORD
JFK,LGB
JAX,FLL
FLL,JAX
BOS,HOU
STT,SJU
SJU,STT
SJU,TPA
RSW,BOS
MCO,HPN
BOS,RIC
FLL,BQN
BQN,FLL
BOS,JAX
BOS,DFW
PDX,LGB
FLL,CHS
CHS,FLL
LGB,SFO
BDL,PBI
PBI,BDL
RIC,FLL
FLL,RIC
TPA,SJU
FLL,PHX
PHX,FLL
LGB,SMF
RIC,MCO
MCO,RIC
ACK,JFK
FLL,PVD
PVD,FLL
JAX,BOS
MVY,BOS
SFO,LGB
CLT,BOS
HPN,RSW
RSW,HPN
DCA,FLL
EWR,BOS
BOS,PIT
PIT,BOS
PVD,PBI
PBI,PVD
EWR,SJU
SJU,EWR
BOS,MVY
JFK,MVY
MVY,JFK
DCA,SJU
SJU,DCA
FLL,DCA
LGB,AUS
AUS,LGB
MSY,FLL
FLL,MSY
HPN,TPA
FLL,BDL
JFK,ACK
TPA,BDL
ACK,BOS
BOS,ACK
JFK,SRQ
RSW,JFK
SLC,LGB
LGB,SLC
BTV,JFK
JFK,BTV
BOS,CHS
CHS,BOS
BOS,EWR
JFK,RSW
PBI,DCA
BNA,BOS
BOS,BNA
SYR,JFK
LGB,PDX
ORH,MCO
HPN,MCO
PBI,EWR
EWR,TPA
ORH,FLL
FLL,ORH
TPA,EWR
DCA,JAX
HPN,ACK
ACK,HPN
BDL,SJU
SJU,BDL
BUR,JFK
JFK,BUR
BUF,FLL
FLL,BUF
LGA,ACK
ACK,LGA
PWM,JFK
FLL,LAS
LAS,FLL
LGB,JFK
LGB,RNO
RNO,LGB
JFK,ABQ
ABQ,JFK
RNO,JFK
JFK,RNO
ALB,FLL
FLL,ALB
JFK,PWM
OAK,LGB
LGB,OAK
JFK,SMF
SMF,JFK
SRQ,JFK
JFK,OAK
OAK,JFK
FLL,BNA
BNA,FLL
SMF,LGB
FLL,SFO
SFO,FLL
HOU,JFK
MCO,ORH
ONT,JFK
JFK,ONT
SYR,BOS
PHL,FLL
MSY,BOS
BOS,MSY
BOS,LGB
BOS,SMF
SMF,BOS
DCA,PBI
SWF,MCO
BOS,SJC
SJC,BOS
DCA,RSW
RSW,DCA
BUF,LAX
LAX,BUF
LGB,BOS
FLL,AUS
AUS,FLL
FLL,SAN
SAN,FLL
BDL,TPA
SWF,FLL
FLL,SWF
TPA,HPN
ORD,FLL
FLL,ORD
JFK,HOU
PHX,BOS
BOS,PHX
BOS,BUR
OAK,BOS
BOS,OAK
MIA,PNS
PNS,MIA
MIA,SAV
SAV,MIA
CMH,LGA
LGA,CMH
LGA,PHL
CLT,IND
DCA,DSM
DCA,MVY
DSM,DCA
MVY,DCA
IAH,MIA
AVL,LGA
LGA,AVL
MIA,SDF
SDF,MIA
IND,PHL
IND,DCA
GSO,MIA
MIA,GSO
MIA,IAH
LGA,MVY
MVY,LGA
ACK,DCA
DCA,ACK
HVN,PHL
DCA,OKC
OKC,DCA
TYS,LGA
LGA,TYS
DAB,LGA
DCA,IND
LGA,DAB
PHL,HVN
LGA,ILM
LGA,RIC
PHL,MHT
PHL,SYR
AUS,MIA
MIA,AUS
BDL,PHL
CLE,MIA
MHT,PHL
RIC,LGA
MIA,PIT
PHL,BTV
PIT,MIA
PHL,PWM
MSY,DCA
BTV,PHL
PBI,PHL
PHL,PBI
DCA,SDF
CHS,MIA
LGA,BNA
DSM,PHL
PHL,DSM
MIA,ORF
ORF,MIA
PHL,SDF
SDF,PHL
DCA,PWM
PWM,DCA
MIA,MCI
MSY,CLT
PIT,LGA
LGA,STL
STL,LGA
ATL,HHH
HHH,ATL
LGA,IND
IND,LGA
DCA,OMA
OMA,DCA
LGA,SDF
JAX,LGA
LGA,JAX
LEX,DTW
BOS,CMH
CMH,BOS
SDF,LGA
DCA,LEX
LEX,DCA
DTW,SDF
LGA,SRQ
SRQ,LGA
BOS,IND
BOS,MCI
CMH,JFK
JFK,CMH
SDF,DTW
CMH,DTW
DTW,CMH
BNA,LGA
IND,BOS
DTW,LEX
MCI,LGA
DCA,MSN
MSN,DCA
GRR,LGA
LGA,GRR
ILM,LGA
IND,RSW
RSW,IND
EYW,LGA
LGA,EYW
CMH,RSW
RSW,CMH
HHH,LGA
LGA,HHH
BUF,LGA
LGA,BUF
EWR,BTV
IAH,CLE
ORD,PIT
EWR,SDF
MSY,EWR
EWR,SAV
IAH,DCA
EWR,SRQ
IAH,ABQ
EYW,EWR
ORD,OMA
IAH,IND
IND,IAH
DEN,DRO
DEN,GJT
EWR,MSY
ORD,SRQ
EWR,PIT
SDF,EWR
IND,EWR
EWR,CVG
CMH,EWR
IAH,ICT
PIT,EWR
RDU,EWR
STL,IAH
IAH,OKC
IAH,STL
EWR,AUS
DEN,DAY
EWR,XNA
MAF,IAH
OMA,EWR
ICT,ORD
IND,ORD
OKC,EWR
EWR,CHS
ORD,CMH
JAX,IAH
EWR,PNS
MKE,EWR
BHM,ORD
EWR,MEM
ORD,TUL
PIT,IAH
ORD,BHM
MCI,EWR
IAH,PIT
PNS,EWR
EWR,CMH
DTW,IAH
EWR,CLT
MEM,EWR
EWR,OMA
EWR,DCA
IAH,SDF
SDF,IAH
IAH,GRR
CLT,EWR
LFT,IAH
CLE,IAH
EWR,CLE
SRQ,EWR
EWR,RDU
IAH,CVG
EWR,SAT
XNA,EWR
RDU,ORD
CVG,IAH
SRQ,ORD
ORD,CID
IAH,DTW
SAV,EWR
OKC,IAH
EWR,MCI
EWR,IND
STL,EWR
GRR,EWR
SAT,EWR
IAH,MAF
DCA,EWR
ORD,TYS
ORF,ORD
SAV,ORD
XNA,IAH
IAH,LFT
DRO,DEN
PIT,ORD
EWR,GRR
EWR,JAX
TUL,ORD
ORD,MSY
TYS,IAH
CLT,ORD
GRR,IAH
ORD,ORF
CMH,IAH
CLE,EWR
AUS,EWR
BTV,EWR
CHS,EWR
DAY,DEN
CMH,ORD
EWR,STL
ORD,BTV
IAH,CLT
CLE,ORD
DEN,MAF
CID,ORD
IAH,CMH
IAH,XNA
EWR,MKE
DCA,IAH
EWR,EYW
SDF,ORD
EWR,OKC
MSY,ORD
GJT,DEN
ORD,GRR
SAT,ORD
MAF,DEN
HHH,EWR
EWR,SYR
ABQ,IAH
EWR,DEN
BOS,IAH
PHX,SFO
PSP,SFO
BNA,IAD
EUG,DEN
BNA,EWR
EWR,SMF
SFO,IAH
IAD,ORD
SAT,IAH
ORD,RDU
EWR,DFW
MSY,IAD
LAX,IAH
DEN,FCA
PHX,IAH
ORD,MEM
DEN,MFR
PHX,IAD
TPA,IAD
LAS,EWR
DEN,ANC
IAH,IAD
DFW,EWR
DEN,LIH
IAD,SAN
EWR,BZN
ORD,EWR
PDX,IAD
ORD,ALB
SAN,IAD
IAH,SMF
IAD,ORF
IAD,MCI
ORD,FCA
IAH,SNA
IAH,SFO
IAH,SAN
IAH,RSW
IAD,IAH
IAH,PHX
IAD,EWR
RDU,IAD
FCA,ORD
IAH,ORD
IAD,DFW
IAH,MSY
ORD,CLE
IAD,FLL
SNA,SFO
SFO,PIT
PIT,SFO
ORD,CHS
ANC,IAH
ANC,DEN
SAN,IAH
IAH,MFE
ORD,BWI
ORD,IAD
ORD,SAN
IAH,SAT
MEM,ORD
ORD,BZN
BZN,ORD
ORD,DLH
DLH,ORD
ORD,SMF
ORD,MSN
IAH,LAX
LAX,CLE
SNA,IAH
SFO,EUG
JAC,ORD
FLL,IAH
EWR,ORD
EWR,LAS
IAH,MCI
BOS,IAD
AUS,IAH
ALB,ORD
SJC,ORD
IAH,MEM
CLE,LAX
IAH,EWR
ORD,IAH
IAH,JAX
EWR,IAD
IAH,FLL
MIA,ORD
SFO,TPA
STT,IAH
IAH,STT
IAD,RDU
TPA,IAH
IAD,TPA
SFO,LIH
EWR,MIA
SFO,SNA
ORD,JAC
SFO,ANC
EWR,MYR
EWR,BQN
RNO,ORD
IAH,PDX
IAH,AUS
MCI,IAH
COS,DEN
SAN,ORD
LAX,ITO
EUG,SFO
IAH,TPA
SMF,ORD
MSY,IAH
ORD,TVC
IAD,BDL
SJU,ORD
MFR,DEN
ORD,BUF
CLT,IAH
IAH,BOS
EWR,IAH
ORD,SJC
EWR,SNA
BDL,IAD
SJU,IAH
SFO,OMA
SFO,MCI
FLL,IAD
IAH,BWI
SJC,IAH
DFW,IAD
SFO,MFR
DEN,EWR
IAD,BNA
RAP,ORD
DEN,KOA
DEN,RDM
ANC,EWR
EWR,ANC
LIH,SFO
ORD,SNA
DEN,OGG
KOA,DEN
TUL,IAH
BWI,ORD
SFO,RNO
FCA,DEN
ITO,LAX
MIA,EWR
EWR,PWM
LIH,DEN
SFO,ONT
BUF,ORD
MDT,ORD
ORD,SAT
ORD,ROC
ORD,DSM
SFO,CMH
OMA,IAH
PHX,EWR
CMH,SFO
IAH,TUL
PWM,ORD
MSN,ORD
BUR,DEN
ORD,RAP
FAI,ORD
ORD,FAI
RIC,ORD
SFO,BZN
STL,SFO
SNA,EWR
OMA,SFO
SFO,STL
ORD,BDL
RNO,SFO
MYR,ORD
IAD,STT
IAH,BNA
ROC,ORD
OGG,DEN
MFE,IAH
BWI,IAH
MEM,IAH
IAH,SJU
IAH,ANC
STT,IAD
FAT,ORD
ORD,SAV
SFO,FAI
SMF,IAH
IAH,DFW
SNA,ORD
SFO,DFW
ANC,SFO
DEN,COS
CHS,ORD
BQN,EWR
IAD,BOS
SMF,IAD
BDL,ORD
ORF,IAD
CLE,IAD
EWR,BNA
BZN,SFO
EWR,PHX
RSW,IAH
RDM,DEN
IND,SFO
IAD,MSY
BTV,ORD
GEG,ORD
ORD,RIC
ORD,PWM
HNL,DEN
PDX,IAH
SFO,PSP
EWR,HNL
HNL,EWR
OGG,ORD
IAD,HNL
HNL,IAD
BNA,IAH
ORD,MDT
DEN,HNL
BZN,EWR
DFW,SFO
SFO,IND
ORD,FAT
ONT,SFO
IAD,SMF
IAH,HNL
HNL,IAH
IAD,PDX
MCI,SFO
MCI,IAD
ORD,HNL
HNL,ORD
ORD,MIA
GRR,ORD
ORD,OGG
HNL,GUM
GUM,HNL
GUM,SPN
SPN,GUM
DEN,EUG
ORD,MYR
IAH,SJC
MFR,SFO
TPA,SFO
MYR,EWR
ORD,GEG
ORD,RNO
SJU,IAD
IAD,SJU
ORD,SJU
DSM,ORD
PWM,EWR
IAD,PHX
DEN,BUR
SMF,EWR
IAD,CLE
DEN,FAI
IAH,OMA
FAI,DEN
ORD,STL
FAI,SFO
GNV,MIA
DFW,SJT
SJT,DFW
CMH,MIA
MIA,CMH
DFW,JLN
JLN,DFW
HSV,ORD
DFW,SGF
SGF,DFW
BHM,MIA
MIA,BHM
MIA,TLH
TLH,MIA
DFW,GGG
GGG,DFW
ORF,JFK
AEX,DFW
MEM,DFW
DFW,SUX
SUX,DFW
CMI,ORD
ORD,CMI
CHO,CLT
CMH,CLT
CLT,SGF
SGF,CLT
DFW,EYW
EYW,DFW
DFW,SHV
SHV,DFW
LGA,CLE
TVC,ORD
DFW,SPI
LGA,ORF
SUX,ORD
DFW,XNA
XNA,DFW
GSO,DFW
DFW,MSO
MSO,DFW
ORD,MQT
LEX,DFW
ORD,AVP
ORD,SGF
MLI,ORD
ORD,MLI
ABI,DFW
DFW,ABI
DFW,GRK
GRK,DFW
DFW,CHA
CHA,DFW
ORD,DBQ
COU,ORD
ORD,COU
GRI,DFW
CLT,FAY
FAY,CLT
GRB,ORD
ORD,GRB
ORD,FSD
DFW,TVC
ORD,GSO
ORD,RST
RST,ORD
CLL,DFW
DFW,CLL
DFW,TXK
TXK,DFW
RIC,MIA
MIA,CHS
DFW,LIT
SPI,DFW
MQT,ORD
BNA,JFK
DFW,LCH
GSP,ORD
ORD,GSP
DFW,GNV
GNV,DFW
DFW,HRL
HRL,DFW
DFW,GCK
MIA,RIC
FSD,ORD
CLT,GSO
LIT,DFW
ORD,LEX
LGA,MEM
DFW,LFT
LFT,DFW
LSE,ORD
ORD,LSE
SCE,ORD
ORD,SCE
ILM,DFW
DFW,MHK
MHK,DFW
DAY,ORD
ORD,DAY
AUS,SJC
AUS,SMF
AUS,STL
BDL,BWI
BDL,MDW
BDL,STL
BHM,BWI
BHM,DAL
BHM,HOU
BHM,LAS
BHM,MDW
BHM,TPA
BNA,AUS
BNA,BUR
BNA,BWI
BNA,CHS
BNA,CLE
BNA,CMH
BNA,DAL
BNA,DCA
BNA,ECP
BNA,HOU
BNA,JAX
BNA,MCI
BNA,MDW
BNA,MKE
BNA,MSY
BNA,OAK
BNA,PHX
BNA,PIT
BNA,PNS
BNA,RDU
BNA,SAN
BNA,SAT
BNA,SJC
BNA,STL
BNA,TPA
BOI,GEG
BOI,LAS
BOI,OAK
BOI,PHX
BOI,SAN
BOI,SJC
BOI,SMF
BOS,DAL
BOS,MDW
BOS,MKE
BOS,STL
BUF,BWI
BUF,LAS
BUF,MDW
BUF,PHX
BUR,BNA
BUR,DAL
BUR,HOU
BUR,LAS
BUR,MDW
BUR,OAK
BUR,PHX
BUR,SFO
BUR,SJC
BUR,SLC
BUR,SMF
BWI,ABQ
BWI,ALB
BWI,AUS
BWI,BDL
BWI,BHM
BWI,BNA
BWI,BUF
BWI,CHS
BWI,CLE
BWI,CLT
BWI,CMH
BWI,DAL
BWI,ECP
BWI,FLL
BWI,GRR
BWI,HOU
BWI,IND
BWI,ISP
BWI,JAX
BWI,LAS
BWI,MCI
BWI,MDW
BWI,MEM
BWI,MHT
BWI,MKE
BWI,MSY
BWI,OAK
BWI,OKC
BWI,ORF
BWI,PBI
BWI,PHX
BWI,PIT
BWI,PVD
BWI,PWM
BWI,ROC
BWI,RSW
BWI,SAT
BWI,SDF
BWI,SJC
BWI,SJU
BWI,SMF
BWI,STL
BWI,TPA
CHS,BNA
CHS,BWI
CHS,DAL
CHS,HOU
CHS,MDW
CLE,BNA
CLE,BWI
CLE,MDW
DAL,MSY
DAL,OAK
DAL,OKC
DAL,OMA
DAL,ONT
DAL,PDX
DAL,PHL
DAL,PHX
DAL,PIT
DAL,PNS
DAL,RDU
DAL,SAN
DAL,SAT
DAL,SDF
DAL,SFO
DAL,SJC
DAL,SLC
DAL,SMF
DAL,SNA
DAL,STL
DAL,TPA
DAL,TUL
DCA,AUS
DCA,BNA
DCA,CMH
DCA,DAL
DCA,HOU
DCA,MCI
DCA,MDW
DCA,MKE
DCA,MSY
DCA,PVD
DCA,STL
DCA,TPA
DEN,DAL
DEN,HOU
DEN,LBB
DEN,LGB
DEN,MDW
DEN,OAK
DEN,TUS
DSM,LAS
DSM,STL
DTW,DAL
DTW,MDW
DTW,STL
ECP,BNA
ECP,BWI
ECP,DAL
ECP,HOU
ECP,STL
ELP,AUS
ELP,DAL
ELP,HOU
ELP,LAS
ELP,LAX
ELP,PHX
ELP,SAN
ELP,SAT
EWR,MDW
FLL,BWI
FLL,CMH
FLL,DAL
FLL,HOU
FLL,IND
FLL,MCI
FLL,MCO
FLL,MDW
FLL,PIT
FLL,SAT
FLL,STL
FLL,TPA
GEG,BOI
GEG,OAK
GEG,PHX
GEG,SAN
GEG,SJC
GEG,SMF
GRR,BWI
GRR,MDW
HNL,KOA
HNL,OGG
HOU,ABQ
HOU,AUS
HOU,BHM
HOU,BNA
HOU,BUR
HOU,BWI
HOU,CHS
HOU,CLT
HOU,CMH
HOU,CRP
HOU,DAL
HOU,DCA
HOU,DEN
HOU,ECP
HOU,ELP
HOU,FLL
HOU,HRL
HOU,IND
HOU,JAX
HOU,LAS
HOU,LAX
HOU,LGA
HOU,MAF
HOU,MCI
HOU,MCO
HOU,MDW
HOU,MEM
HOU,MKE
HOU,MSY
HOU,OAK
HOU,OKC
HOU,OMA
HOU,PDX
HOU,PHL
HOU,PHX
HOU,PIT
HOU,PNS
HOU,RDU
HOU,SAN
HOU,SAT
HOU,SDF
HOU,SEA
HOU,SJC
HOU,SNA
HOU,STL
HOU,TPA
HOU,TUL
HRL,AUS
HRL,HOU
ICT,LAS
ICT,PHX
ICT,STL
IND,BWI
IND,DAL
IND,FLL
IND,HOU
IND,MCI
IND,MDW
IND,PHX
IND,SAN
IND,TPA
ISP,BWI
JAX,BNA
JAX,BWI
JAX,DAL
JAX,HOU
JAX,MDW
KOA,HNL
LAS,ABQ
LAS,AMA
LAS,BOI
LAS,BUF
LAS,BUR
LAS,BWI
LAS,CMH
LAS,DAL
LAS,DSM
LAS,ELP
LAS,HOU
LAS,ICT
LAS,LBB
LAS,LIT
LAS,MAF
LAS,MCI
LAS,MDW
LAS,MSY
LAS,OAK
LAS,OKC
LAS,ONT
LAS,RNO
LAS,SDF
LAS,SNA
LAS,TUL
LAS,TUS
LAX,ABQ
LAX,DAL
LAX,ELP
LAX,HOU
LAX,MDW
LAX,MKE
LAX,OAK
LAX,PHX
LAX,RNO
LAX,SAT
LAX,STL
LAX,TUS
LBB,AUS
LBB,DAL
LBB,DEN
LBB,LAS
LGA,DAL
LGA,HOU
LGA,MDW
LGA,MKE
LGB,DEN
LIT,DAL
LIT,LAS
LIT,PHX
LIT,STL
MAF,DAL
MAF,HOU
MAF,LAS
MCI,ABQ
MCI,AUS
MCI,BNA
